0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,label
0.53373122215271,0.685810923576355,-0.02905861660838127,0.5476980209350586,0.7036669850349426,-0.014571860432624817,0.5490561127662659,0.7028647065162659,-0.014580678194761276,0.5507174134254456,0.7017579674720764,-0.014548198319971561,0.5502346754074097,0.701753556728363,-0.05259886011481285,0.5529576539993286,0.6998946666717529,-0.052717629820108414,0.5555697679519653,0.6980330944061279,-0.052643805742263794,0.5644741058349609,0.6711124181747437,0.06211645156145096,0.5655536651611328,0.6709396839141846,-0.11610344797372818,0.5326006412506104,0.6576328277587891,0.006951227318495512,0.5359853506088257,0.6555166244506836,-0.04534783959388733,0.5741022229194641,0.5505910515785217,0.11686035245656967,0.5721209049224854,0.5741652846336365,-0.12070392072200775,0.6472536325454712,0.6831509470939636,0.19759142398834229,0.6607620716094971,0.7243468165397644,-0.27064165472984314,0.742051899433136,0.8063337802886963,0.012955310754477978,0.7647747993469238,0.8650456666946411,-0.20071813464164734,0.7623180150985718,0.8068252801895142,0.011781533248722553,0.7972915172576904,0.8751596212387085,-0.21867045760154724,0.7640858292579651,0.8120074272155762,-0.019953971728682518,0.7986036539077759,0.8672590851783752,-0.17809566855430603,0.7562424540519714,0.8125974535942078,-0.002336784964427352,0.7868208289146423,0.8611930012702942,-0.18110565841197968,0.42918407917022705,0.1954248547554016,0.11672645807266235,0.41767001152038574,0.1867578625679016,-0.11647139489650726,0.3370521664619446,0.48363447189331055,0.14209115505218506,0.3170575499534607,0.5088743567466736,-0.05382696911692619,0.2635204792022705,0.7614927291870117,0.21062462031841278,0.2203039824962616,0.8155856132507324,-0.014611229300498962,0.23174278438091278,0.805431604385376,0.21253938972949982,0.18642455339431763,0.8453252911567688,-0.021485820412635803,0.3001059889793396,0.84424889087677,0.1418374925851822,0.2830197215080261,0.8765314817428589,-0.12705391645431519,Downdog
0.38943254947662354,0.738541305065155,-0.06373052299022675,0.36681389808654785,0.7451026439666748,-0.11201445013284683,0.36504751443862915,0.7424507141113281,-0.1120050773024559,0.3633173108100891,0.7399427890777588,-0.11209000647068024,0.3644731342792511,0.7424917221069336,-0.04516652971506119,0.3610512614250183,0.7382382154464722,-0.04512723162770271,0.35750600695610046,0.7341643571853638,-0.045130252838134766,0.3482406735420227,0.7010606527328491,-0.24641086161136627,0.3425234258174896,0.6949493885040283,0.05891982093453407,0.3959074914455414,0.7126119136810303,-0.1021818146109581,0.3958563804626465,0.7090287208557129,-0.013507016934454441,0.37664303183555603,0.6132111549377441,-0.3311396837234497,0.3668677806854248,0.5667250156402588,0.195518359541893,0.25641539692878723,0.771713137626648,-0.574408769607544,0.24831035733222961,0.6964672803878784,0.28802427649497986,0.07964617013931274,0.8551602959632874,-0.5792308449745178,0.10638749599456787,0.7753738760948181,0.045940253883600235,0.04569011926651001,0.8605103492736816,-0.6550460457801819,0.07114779949188232,0.7798961400985718,0.03981679305434227,0.041396498680114746,0.850510835647583,-0.6104133725166321,0.0681113600730896,0.7800654172897339,-0.014491565525531769,0.05094146728515625,0.8469003438949585,-0.5636014938354492,0.0789673924446106,0.779746413230896,0.019398370757699013,0.6106345057487488,0.17216219007968903,-0.23219797015190125,0.590649425983429,0.14980623126029968,0.23279006779193878,0.803141176700592,0.46382808685302734,-0.10829225927591324,0.7785949110984802,0.4679615795612335,0.3006308376789093,0.9623357653617859,0.7270564436912537,0.0160602368414402,0.9420631527900696,0.7012226581573486,0.471038281917572,0.9955511689186096,0.7589375972747803,0.018315745517611504,0.9692174792289734,0.7278808355331421,0.47970008850097656,0.8760473132133484,0.8509520292282104,-0.13690440356731415,0.8590947985649109,0.8166719675064087,0.3843322992324829,Downdog
0.4772585928440094,0.6569662690162659,-0.016867829486727715,0.4598173499107361,0.6676749587059021,-0.05202377960085869,0.4576309621334076,0.6656653881072998,-0.051951147615909576,0.45540910959243774,0.6633914113044739,-0.05196153372526169,0.4601193368434906,0.6684901714324951,0.0055970135144889355,0.4582793712615967,0.6672488451004028,0.005578182637691498,0.4563630223274231,0.6657998561859131,0.00555421831086278,0.4428287148475647,0.6347909569740295,-0.15043753385543823,0.4447630047798157,0.6357507705688477,0.11527568101882935,0.4793219566345215,0.6302851438522339,-0.04642074927687645,0.48053663969039917,0.6315349340438843,0.03044815920293331,0.43610620498657227,0.5555171966552734,-0.23673982918262482,0.4446620047092438,0.5324788093566895,0.2325400859117508,0.3294609785079956,0.6567125916481018,-0.5099430680274963,0.35002636909484863,0.6273187398910522,0.4473138451576233,0.20372924208641052,0.7228925824165344,-0.5859677195549011,0.2670982778072357,0.6820972561836243,0.4194454252719879,0.1731882393360138,0.7351569533348083,-0.6407659649848938,0.23778998851776123,0.6818707585334778,0.4351767897605896,0.16853615641593933,0.7298316955566406,-0.6151795387268066,0.23530879616737366,0.6860994100570679,0.39519110321998596,0.17971619963645935,0.7232567071914673,-0.5779568552970886,0.2416093349456787,0.6870943307876587,0.4027000367641449,0.5807143449783325,0.21517515182495117,-0.17982564866542816,0.5866128206253052,0.19776490330696106,0.18033407628536224,0.7128422260284424,0.4590889811515808,-0.16537976264953613,0.7075643539428711,0.4467184245586395,0.19041183590888977,0.8497883677482605,0.6601607799530029,-0.0970287024974823,0.832339882850647,0.6321915984153748,0.3009353280067444,0.8777324557304382,0.6854923963546753,-0.09736782312393188,0.863688588142395,0.6704432964324951,0.3034452795982361,0.7864694595336914,0.7217053174972534,-0.24691057205200195,0.7696565389633179,0.7016677260398865,0.20571251213550568,Downdog
0.6094480156898499,0.7240265607833862,0.060501646250486374,0.6243898272514343,0.74451744556427,0.08096947520971298,0.6263527870178223,0.7445566654205322,0.08086706697940826,0.6288960576057434,0.7450966835021973,0.08080698549747467,0.6250361800193787,0.7451925873756409,0.03167249634861946,0.6269398331642151,0.745195209980011,0.03153758496046066,0.629296064376831,0.7455600500106812,0.031640589237213135,0.647572934627533,0.7212835550308228,0.1780547946691513,0.6464896202087402,0.7219299077987671,-0.052448954433202744,0.6049675941467285,0.6952294111251831,0.1012047752737999,0.6072894334793091,0.6955488324165344,0.03342717885971069,0.6323552131652832,0.5443066358566284,0.25151515007019043,0.6436372995376587,0.596131443977356,-0.11921913921833038,0.6580796837806702,0.7102954387664795,0.4208555817604065,0.702338457107544,0.8489205837249756,-0.2624660134315491,0.7460749745368958,0.8080682158470154,0.3020230233669281,0.8147526383399963,0.8788974285125732,-0.1013302132487297,0.8001397252082825,0.784311056137085,0.30676624178886414,0.858249306678772,0.87154221534729,-0.12007811665534973,0.804946780204773,0.7848669290542603,0.27367937564849854,0.8599412441253662,0.8568975925445557,-0.09750175476074219,0.7983651161193848,0.7915651798248291,0.28501078486442566,0.846746563911438,0.8534384965896606,-0.0885399654507637,0.4300198256969452,0.14977377653121948,0.16348014771938324,0.4270634055137634,0.1703917384147644,-0.16317686438560486,0.2702316641807556,0.4727191925048828,0.2040359079837799,0.249484583735466,0.49851563572883606,-0.08660981804132462,0.1169745922088623,0.725449800491333,0.24231816828250885,0.07729098200798035,0.7734622955322266,-0.07521210610866547,0.07665789127349854,0.7643849849700928,0.2393782138824463,0.03737962245941162,0.8044189214706421,-0.08371199667453766,0.1755785048007965,0.8400620818138123,0.15395186841487885,0.14428526163101196,0.8856382966041565,-0.21358409523963928,Downdog
0.5915517807006836,0.659719705581665,0.000740094284992665,0.6079827547073364,0.6666358709335327,0.01317471545189619,0.6100403070449829,0.6653814911842346,0.013138530775904655,0.6122676134109497,0.6637245416641235,0.013177761808037758,0.6081366539001465,0.6667450666427612,-0.0265362411737442,0.6098914742469788,0.6658434867858887,-0.026756634935736656,0.611491858959198,0.6648222208023071,-0.026817796751856804,0.6285486221313477,0.6382262110710144,0.07597998529672623,0.6228552460670471,0.6475478410720825,-0.10888105630874634,0.593376874923706,0.6424552202224731,0.0327143631875515,0.5936104655265808,0.6419460773468018,-0.021842118352651596,0.6325159072875977,0.558184027671814,0.13741876184940338,0.6193798780441284,0.5859171152114868,-0.10851329565048218,0.7156887650489807,0.6371321678161621,0.2590566575527191,0.7053325772285461,0.6957373023033142,-0.28259724378585815,0.7975320219993591,0.6975769996643066,0.06357719749212265,0.8211259245872498,0.7783173322677612,-0.225465789437294,0.8273840546607971,0.7050906419754028,0.07275915145874023,0.8584595918655396,0.7991535067558289,-0.2506001591682434,0.8275972604751587,0.7131415605545044,0.02600627951323986,0.8597025871276855,0.7857957482337952,-0.19650131464004517,0.8164677619934082,0.7126681804656982,0.04508460685610771,0.8454287052154541,0.7755584120750427,-0.20104409754276276,0.4437718987464905,0.3119068741798401,0.11188732832670212,0.42213666439056396,0.3184201717376709,-0.11176201701164246,0.3136914074420929,0.5058682560920715,0.1472076028585434,0.2899385988712311,0.512008786201477,-0.02376759983599186,0.21944710612297058,0.6458092331886292,0.2208869606256485,0.1774248480796814,0.6824333667755127,0.014292960986495018,0.1914905309677124,0.6755713224411011,0.22319409251213074,0.1475580632686615,0.7150454521179199,0.005822593346238136,0.2631685137748718,0.7144602537155151,0.14715678989887238,0.23322102427482605,0.7433115243911743,-0.08930876106023788,Downdog
0.4813447594642639,0.5113118886947632,-0.002788183046504855,0.49855923652648926,0.5166620016098022,0.011414045467972755,0.5000839233398438,0.515094518661499,0.011387531645596027,0.5017228126525879,0.5129538774490356,0.011415663175284863,0.4992993474006653,0.5158798694610596,-0.03377504646778107,0.5011357069015503,0.5144205093383789,-0.03395448625087738,0.5030238032341003,0.5126403570175171,-0.033949945122003555,0.5123803019523621,0.4876251816749573,0.08690545707941055,0.5118667483329773,0.4944278597831726,-0.12336335331201553,0.47541218996047974,0.49403461813926697,0.035134486854076385,0.4766475558280945,0.49302318692207336,-0.026882560923695564,0.501801073551178,0.3921161890029907,0.16788625717163086,0.5064506530761719,0.42416518926620483,-0.1340515911579132,0.6020129919052124,0.4642220437526703,0.2926568388938904,0.6087393760681152,0.4854237735271454,-0.3313745856285095,0.7061774730682373,0.4983251988887787,0.05499265342950821,0.7360775470733643,0.5328013300895691,-0.2777370512485504,0.7310283184051514,0.49994003772735596,0.06441158801317215,0.7759201526641846,0.5436587333679199,-0.3072010576725006,0.7334451079368591,0.5083258152008057,0.01258697360754013,0.7737518548965454,0.5440130233764648,-0.24764645099639893,0.7225043773651123,0.5063884854316711,0.03298302739858627,0.760995626449585,0.539671778678894,-0.25133177638053894,0.2626208961009979,0.2381363958120346,0.13107474148273468,0.25242212414741516,0.2476091831922531,-0.13077911734580994,0.16864758729934692,0.4677412807941437,0.1854979544878006,0.16009646654129028,0.4711082875728607,-0.0469595342874527,0.09809622168540955,0.673788845539093,0.2669833302497864,0.08568146824836731,0.697877049446106,0.010566395707428455,0.07398243248462677,0.7122889757156372,0.2699325382709503,0.05548366904258728,0.7401253581047058,0.00478779710829258,0.16658011078834534,0.7260356545448303,0.18666449189186096,0.1556517779827118,0.7446938753128052,-0.10080060362815857,Downdog
0.4030535817146301,0.7182140350341797,0.009856979362666607,0.38216906785964966,0.7195179462432861,-0.01511792466044426,0.3806842565536499,0.7167155742645264,-0.01505300309509039,0.3792721629142761,0.7135534286499023,-0.015030056238174438,0.3819144368171692,0.720179557800293,0.024122560396790504,0.38027793169021606,0.7180595397949219,0.02411636710166931,0.3786192536354065,0.715644359588623,0.024154214188456535,0.37362080812454224,0.6849391460418701,-0.08368236571550369,0.3726666569709778,0.6868286728858948,0.09746851027011871,0.4088779091835022,0.6987483501434326,-0.008408969268202782,0.4103943109512329,0.6997731328010559,0.04413732513785362,0.4060829281806946,0.633181095123291,-0.12875913083553314,0.4035962224006653,0.6180082559585571,0.17881056666374207,0.3291086256504059,0.7745445370674133,-0.29526129364967346,0.3314681053161621,0.748957633972168,0.2616453766822815,0.22047734260559082,0.8768401145935059,-0.26142796874046326,0.26392409205436707,0.8160126209259033,0.10707537829875946,0.19010186195373535,0.8860947489738464,-0.3048498332500458,0.24171966314315796,0.8169768452644348,0.11234312504529953,0.18465840816497803,0.8776228427886963,-0.2584167420864105,0.23578184843063354,0.8197095990180969,0.06980345398187637,0.19413557648658752,0.8755709528923035,-0.24307814240455627,0.24096566438674927,0.8223423957824707,0.08870953321456909,0.5801783800125122,0.35697945952415466,-0.13071797788143158,0.56743323802948,0.3557657301425934,0.13113202154636383,0.697216272354126,0.5822258591651917,-0.08247599005699158,0.6849350929260254,0.5752608776092529,0.12615849077701569,0.8131940364837646,0.7961390018463135,-0.07269389927387238,0.7909160852432251,0.7687824368476868,0.20283794403076172,0.8463711738586426,0.8337855339050293,-0.08112659305334091,0.8237773180007935,0.8186303973197937,0.20538447797298431,0.7318694591522217,0.8803704380989075,-0.20984257757663727,0.7170574069023132,0.8535161018371582,0.12773217260837555,Downdog
0.3960130512714386,0.7437517642974854,-0.0683087408542633,0.3731687068939209,0.7574964165687561,-0.11704415082931519,0.3700472414493561,0.7538914084434509,-0.11708932369947433,0.36685338616371155,0.7495312094688416,-0.1172289326786995,0.3735010027885437,0.7575846910476685,-0.04208254814147949,0.37060546875,0.7545701861381531,-0.041967108845710754,0.36734482645988464,0.7510342597961426,-0.04186923801898956,0.3455418050289154,0.7007917165756226,-0.2560326159000397,0.34596022963523865,0.70512455701828,0.08970264345407486,0.3948359787464142,0.7043375968933105,-0.11033885180950165,0.3967266082763672,0.7039769291877747,-0.010027993470430374,0.35658925771713257,0.5609685182571411,-0.3780376613140106,0.35548603534698486,0.5495641231536865,0.2476065307855606,0.2554720342159271,0.7666292786598206,-0.6890220642089844,0.2600628137588501,0.7402482032775879,0.3523295819759369,0.12675440311431885,0.9236611723899841,-0.6930129528045654,0.1505986750125885,0.8800964951515198,0.07780754566192627,0.088885098695755,0.9354210495948792,-0.777344822883606,0.1109333261847496,0.8920941948890686,0.07057853788137436,0.08368712663650513,0.9250760078430176,-0.7210203409194946,0.10872489213943481,0.8906083106994629,0.007259215693920851,0.09599059820175171,0.9223046898841858,-0.67315673828125,0.12183591723442078,0.889935314655304,0.044372908771038055,0.5994308590888977,0.118361696600914,-0.24843084812164307,0.5812826156616211,0.13609512150287628,0.24924424290657043,0.7653133273124695,0.4619516134262085,-0.22395800054073334,0.7484958171844482,0.4670039415359497,0.2667925953865051,0.9218206405639648,0.845412015914917,-0.17695139348506927,0.9082070589065552,0.8291386365890503,0.36439669132232666,0.9599334597587585,0.8906729817390442,-0.18178057670593262,0.9462276101112366,0.8833622336387634,0.3659351170063019,0.8490158319473267,0.9533516764640808,-0.3766399621963501,0.8166846036911011,0.937856137752533,0.24516835808753967,Downdog
0.5740970373153687,0.6562870740890503,-0.012669334188103676,0.5900888442993164,0.6632741093635559,-0.001800707308575511,0.5921602845191956,0.6617826223373413,-0.0018148424569517374,0.5942944288253784,0.660017192363739,-0.0017431598389521241,0.5890582799911499,0.6641559600830078,-0.04351531341671944,0.5902366638183594,0.6637067794799805,-0.04370208457112312,0.5912675857543945,0.663178563117981,-0.043692126870155334,0.610438346862793,0.6346909403800964,0.061304569244384766,0.6002851724624634,0.6447016000747681,-0.13243956863880157,0.571617841720581,0.6387462615966797,0.021268965676426888,0.5709892511367798,0.6396033763885498,-0.03547288477420807,0.6024845242500305,0.5508444309234619,0.13928087055683136,0.5905290842056274,0.5837687849998474,-0.1370457112789154,0.6767791509628296,0.6455015540122986,0.24477022886276245,0.678214967250824,0.6876546740531921,-0.29655665159225464,0.7772973775863647,0.7084190845489502,0.032109618186950684,0.7946850061416626,0.7466179132461548,-0.2168903797864914,0.8045335412025452,0.7114286422729492,0.04043768346309662,0.8324580192565918,0.7566802501678467,-0.24102981388568878,0.8082301616668701,0.7146987915039062,-0.002914519514888525,0.8322727084159851,0.7477489709854126,-0.19036999344825745,0.7988405227661133,0.7139713764190674,0.014010027050971985,0.8194690942764282,0.7432947158813477,-0.19276320934295654,0.42827779054641724,0.30216214060783386,0.12404519319534302,0.40183451771736145,0.2995176315307617,-0.12408483028411865,0.3340805768966675,0.5160552859306335,0.20886467397212982,0.3048115372657776,0.5197020769119263,-0.002789025194942951,0.23472008109092712,0.6900074481964111,0.3299925923347473,0.19475935399532318,0.7170829176902771,0.08271992206573486,0.2156006097793579,0.7073793411254883,0.3367074728012085,0.17227476835250854,0.7383418679237366,0.07830631732940674,0.2681151032447815,0.7539486289024353,0.2680698335170746,0.23848624527454376,0.7776001691818237,-0.02274208702147007,Downdog
0.6679209470748901,0.6169238090515137,0.043200425803661346,0.685409426689148,0.627249002456665,0.05465045943856239,0.6873364448547363,0.6258209943771362,0.05454096570611,0.689437985420227,0.6238251328468323,0.054461658000946045,0.6869656443595886,0.6251893043518066,0.015094077214598656,0.6896311640739441,0.6226822733879089,0.014894318766891956,0.692437469959259,0.619779109954834,0.01474889274686575,0.7025663256645203,0.5937947034835815,0.10884714871644974,0.7036388516426086,0.5958349704742432,-0.07354409247636795,0.6633719205856323,0.596717357635498,0.07188664376735687,0.6647953987121582,0.5943782329559326,0.017661714926362038,0.6797115206718445,0.49876654148101807,0.20283181965351105,0.6824857592582703,0.5428121089935303,-0.12903766334056854,0.7160875797271729,0.6131554841995239,0.32743003964424133,0.7407313585281372,0.7376583814620972,-0.30828219652175903,0.7677725553512573,0.6979337334632874,0.10466078668832779,0.8354096412658691,0.8828248977661133,-0.26757511496543884,0.7874690294265747,0.698004961013794,0.12047350406646729,0.8742406964302063,0.9049540758132935,-0.30229881405830383,0.7916371822357178,0.7068135738372803,0.06402426213026047,0.8797335624694824,0.8880617618560791,-0.23862648010253906,0.7864583730697632,0.7109639644622803,0.08247341960668564,0.8670003414154053,0.8779991269111633,-0.2385101020336151,0.45596078038215637,0.3287043869495392,0.13037551939487457,0.4388173520565033,0.33282920718193054,-0.13019676506519318,0.33717697858810425,0.5447491407394409,0.14723153412342072,0.3131881356239319,0.5592845678329468,-0.07884988188743591,0.20241370797157288,0.6923128366470337,0.22321055829524994,0.15528112649917603,0.745166003704071,-0.0630003958940506,0.15911582112312317,0.7292356491088867,0.22600314021110535,0.11944660544395447,0.7754024863243103,-0.07244095951318741,0.24093933403491974,0.7722773551940918,0.15423932671546936,0.21239203214645386,0.8180211782455444,-0.176091730594635,Downdog
